Work Item Type,Title,Description,Acceptance Criteria,Priority,Story Points,Iteration Path,Area Path,Tags,State,Parent
User Story,US-1705 · Catálogo de funcionalidades activables por empresa,"<p>Como super administrador, quiero activar o desactivar funcionalidades por empresa y por plan, para vender configuraciones distintas sin mantener ramas de código.</p><p>Depende de: US-1701, EN-0007</p><p>Origen: doc 08 · ID interno: US-1705</p>","<ol><li>Dado el catálogo de funcionalidades, cuando lo abro para un tenant, entonces veo cada funcionalidad con su estado (incluida en el plan, activada, desactivada, no disponible en este plan), su descripción de negocio y su impacto en costo.</li><li>Dado que activo una funcionalidad no incluida en el plan del tenant, cuando confirmo, entonces el sistema exige una justificación y la marca como excepción comercial con fecha de vencimiento.</li><li>Dado que desactivo una funcionalidad en uso, cuando confirmo, entonces el sistema advierte qué datos y pantallas quedan inaccesibles, y los conserva (no los borra) para permitir reactivación.</li><li>Dado un cambio de funcionalidad, cuando se aplica, entonces surte efecto en las aplicaciones del tenant en menos de 5 minutos y no requiere que el usuario reinstale ni cierre sesión.</li><li>Dado que una funcionalidad está desactivada, cuando un cliente llama al endpoint correspondiente, entonces recibe 404 (no 403), sin filtrar que la funcionalidad existe.</li><li>Dado que el super administrador desactiva una funcionalidad de seguridad obligatoria (auditoría, MFA administrativo, aislamiento), cuando lo intenta, entonces el sistema lo rechaza: esas funcionalidades no son configurables.</li></ol>",1,8,Outfit\Sprint 17,Outfit,EP-17; Fase 3; Historia; Nueva 31-ago-2026,New,
User Story,"US-1706 · Panel de salud, uso y consumo por empresa","<p>Como super administrador, quiero ver por empresa su uso, su consumo de recursos costosos y su salud operativa, para anticipar problemas comerciales y de margen.</p><p>Depende de: EN-1506, EN-1606</p><p>Origen: doc 08 · ID interno: US-1706</p>","<ol><li>Dado el panel, cuando lo abro, entonces veo por tenant: usuarios activos, SKU publicados, pruebas virtuales del mes, consultas al Stylist, almacenamiento consumido, tasa de error de API y porcentaje de cuota utilizado.</li><li>Dado un tenant que supera el 80% de cualquier cuota, cuando se calcula el panel, entonces aparece destacado y se envía una alerta al equipo comercial y al propietario del tenant.</li><li>Dado un tenant que supera el 100% de su cuota, cuando ocurre, entonces se aplica la política del plan (degradar o bloquear la funcionalidad afectada) con aviso claro al usuario, sin pérdida de datos (RN-028).</li><li>Dado el panel, cuando selecciono un rango de fechas, entonces los datos se recalculan y puedo exportarlos en CSV.</li><li>Dado que consulto costo, cuando abro el detalle de un tenant, entonces veo el costo variable estimado (IA, almacenamiento, ancho de banda) y el margen frente al precio del plan.</li></ol>",1,8,Outfit\Sprint 17,Outfit,EP-17; Fase 3; Historia; Nueva 31-ago-2026,New,
User Story,US-1707 · Impersonación segura para soporte,"<p>Como soporte de plataforma, quiero ver la aplicación tal como la ve un usuario administrativo de una empresa, para diagnosticar un problema que no puedo reproducir, sin que eso se convierta en una puerta trasera.</p><p>Depende de: EN-1801, EN-1511</p><p>Origen: doc 08 · ID interno: US-1707</p>","<ol><li>Dado que soy PLATFORM_SUPPORT o PLATFORM_SUPER_ADMIN, cuando inicio una impersonación, entonces el sistema exige motivo escrito, número de ticket y re-autenticación con MFA en ese momento (no basta la sesión abierta).</li><li>Dada una impersonación iniciada, cuando navego, entonces la sesión es de solo lectura: cualquier acción de escritura se bloquea con mensaje explícito.</li><li>Dado que necesito escribir durante la impersonación, cuando lo solicito, entonces se requiere aprobación de un segundo super administrador (four-eyes) antes de habilitarla, y esa aprobación se audita.</li><li>Dada una impersonación activa, cuando la vista se renderiza, entonces un banner permanente y no ocultable indica ""Sesión impersonada por &amp;lt;actor&amp;gt; · motivo &amp;lt;x&amp;gt; · expira en &amp;lt;mm:ss&amp;gt;"".</li><li>Dado que transcurren 30 minutos, cuando llega el límite, entonces la sesión impersonada termina automáticamente y exige un nuevo motivo para reanudarse.</li><li>Dada una impersonación, cuando intento acceder a un perfil corporal, avatar o foto de un usuario final, entonces el dato llega cifrado y es ilegible, y así se indica en la interfaz (RN-020).</li><li>Dada una impersonación iniciada, cuando arranca, entonces se notifica por correo al TENANT_OWNER en menos de 5 minutos y queda registrada íntegramente en auditoría.</li></ol>",2,8,Outfit\Sprint 18,Outfit,EP-17; Fase 3; Historia; Nueva 31-ago-2026,New,
User Story,US-1708 · Gestión de usuarios de plataforma,"<p>Como super administrador, quiero administrar los usuarios internos de la plataforma y sus roles, para controlar quién puede operar el backoffice.</p><p>Depende de: US-1701</p><p>Origen: doc 08 · ID interno: US-1708</p>","<ol><li>Dado el módulo de usuarios de plataforma, cuando invito a un usuario con rol PLATFORM_SUPPORT o PLATFORM_SUPER_ADMIN, entonces recibe una invitación con enlace de un solo uso y debe configurar MFA antes de su primer acceso.</li><li>Dado un usuario de plataforma, cuando revoco su acceso, entonces todas sus sesiones activas se invalidan en menos de 60 segundos.</li><li>Dado que solo queda un PLATFORM_SUPER_ADMIN, cuando intento eliminarlo o degradarlo, entonces el sistema lo impide: siempre debe existir al menos uno.</li><li>Dado un usuario de plataforma sin actividad durante 90 días, cuando corre el trabajo de revisión, entonces se marca para revisión de acceso y se notifica.</li><li>Dada cualquier alta, baja o cambio de rol, cuando ocurre, entonces se audita con actor, objetivo, rol anterior y nuevo.</li></ol>",1,5,Outfit\Sprint 18,Outfit,EP-17; Fase 3; Historia; Nueva 31-ago-2026,New,
User Story,EN-1801 · Servicio de auditoría append-only,"<p>Como equipo de plataforma, necesito un servicio transversal de auditoría que registre toda acción administrativa de forma inmutable, para cumplir el requisito de auditoría por rol y sostener investigaciones de seguridad.</p><p>Depende de: EN-1201, EN-1202</p><p>Origen: doc 08 · ID interno: EN-1801</p>","<ol><li>Dado cualquier comando administrativo (crear, modificar, borrar, publicar, despublicar, exportar, importar, cambiar rol, impersonar, cambiar configuración), cuando se ejecuta correctamente, entonces se escribe un registro con: event_id, occurred_at (UTC), actor_id, actor_role, tenant_id, scope, action, resource_type, resource_id, ip, user_agent, request_id, before, after, result.</li><li>Dado un comando administrativo que falla, cuando se rechaza por autorización, entonces también se registra, con result = DENIED y la razón.</li><li>Dado que la escritura del registro de auditoría falla, cuando ocurre en una acción crítica (cambio de rol, cambio de configuración de seguridad, impersonación, borrado), entonces la operación de negocio se revierte: no hay acción crítica sin auditoría.</li><li>Dado un registro que contiene datos corporales o personales sensibles, cuando se construye, entonces esos campos se sustituyen por referencias y hashes, nunca por el contenido (RN-033).</li><li>Dada la tabla de auditoría, cuando cualquier rol o proceso intenta UPDATE o DELETE sobre ella, entonces la base de datos lo rechaza (permisos + trigger), y el intento se registra como incidente (RN-032).</li><li>Dado el volumen esperado, cuando se consulta por tenant y rango de fechas, entonces la respuesta p95 es ≤ 2 s sobre 12 meses de datos (tabla particionada por mes).</li></ol>",1,8,Outfit\Sprint 7,Outfit,EP-18; Fase 2; Habilitador; Nueva 31-ago-2026,New,
User Story,US-1802 · Consulta y exportación de auditoría por la empresa,"<p>Como administrador de una empresa, quiero consultar y exportar el historial de acciones de mi equipo, para investigar incidentes y responder auditorías de mi propia organización.</p><p>Depende de: EN-1801</p><p>Origen: doc 08 · ID interno: US-1802</p>","<ol><li>Dado que soy TENANT_OWNER o TENANT_ADMIN, cuando abro el log de auditoría, entonces veo únicamente eventos de mi tenant, con filtros por actor, rol, acción, tipo de recurso y rango de fechas.</li><li>Dado un evento, cuando lo abro, entonces veo el detalle legible del cambio (antes/después) en formato comprensible, no un volcado JSON crudo.</li><li>Dado un filtro aplicado, cuando exporto, entonces obtengo un CSV con los mismos registros visibles, y la exportación misma queda auditada.</li><li>Dado que soy un rol sin permiso de auditoría (CATALOG_EDITOR, ANALYST, etc.), cuando intento acceder al módulo, entonces recibo 404.</li><li>Dado un intento de consultar eventos de otro tenant manipulando parámetros, cuando se procesa, entonces devuelve 404 y el intento se registra como evento de seguridad (RN-009).</li></ol>",1,5,Outfit\Sprint 17,Outfit,EP-18; Fase 3; Historia; Nueva 31-ago-2026,New,
User Story,US-1803 · Consulta global de auditoría,"<p>Como super administrador, quiero consultar la auditoría de todas las empresas y de la plataforma, para investigar incidentes de seguridad transversales.</p><p>Depende de: EN-1801</p><p>Origen: doc 08 · ID interno: US-1803</p>","<ol><li>Dado que soy PLATFORM_SUPER_ADMIN o PLATFORM_SUPPORT, cuando abro la auditoría global, entonces puedo filtrar por tenant, actor, acción, IP, rango de fechas y resultado.</li><li>Dada una búsqueda por IP o por actor, cuando la ejecuto, entonces veo la actividad correlacionada a través de todos los tenants.</li><li>Dados eventos de seguridad (accesos denegados, intentos entre tenants, fallos de autenticación repetidos, impersonaciones), cuando abro la vista dedicada, entonces aparecen agrupados con su severidad.</li><li>Dado que consulto la auditoría global, cuando lo hago, entonces mi propia consulta queda auditada con el filtro aplicado.</li><li>Dado un patrón anómalo configurado (p. ej. &gt; 20 accesos denegados de un actor en 10 minutos), cuando se detecta, entonces se genera una alerta con enlace al runbook correspondiente.</li></ol>",1,5,Outfit\Sprint 18,Outfit,EP-18; Fase 3; Historia; Nueva 31-ago-2026,New,
User Story,"EN-1804 · Integridad, retención y protección del log","<p>Como responsable de seguridad, necesito que el log de auditoría sea verificablemente íntegro y se conserve el tiempo debido, para que sirva como evidencia.</p><p>Depende de: EN-1801</p><p>Origen: doc 08 · ID interno: EN-1804</p>","<ol><li>Dado un lote de registros, cuando se escribe, entonces cada registro incluye el hash del anterior (cadena por tenant), de modo que cualquier alteración o eliminación rompe la cadena.</li><li>Dada la cadena, cuando corre la verificación diaria de integridad, entonces se emite un informe; si la cadena está rota, se genera una alerta crítica inmediata.</li><li>Dado el cierre de cada día, cuando corre el trabajo de sellado, entonces el hash raíz del día se almacena en un medio independiente (bucket con retención inmutable / WORM).</li><li>Dada la política de retención, cuando un registro supera el período configurado (mínimo 12 meses, configurable por plan y por exigencia legal), entonces se archiva a almacenamiento frío antes de cualquier purga, nunca se borra directamente.</li><li>Dado un tenant eliminado, cuando se purgan sus datos, entonces sus registros de auditoría se conservan según la exigencia legal aunque el resto se elimine (US-1702 CA-5).</li><li>Dado el acceso al almacenamiento de auditoría, cuando se revisan permisos, entonces ninguna identidad de aplicación tiene permiso de borrado sobre él.</li></ol>",1,8,Outfit\Sprint 18,Outfit,EP-18; Fase 3; Habilitador; Nueva 31-ago-2026,New,
User Story,EN-1901 · Aplicación web administrativa responsiva,"<p>Como equipo, necesito una aplicación web administrativa responsiva sobre el contrato OpenAPI, para que empresas y plataforma operen desde el navegador.</p><p>Depende de: EN-0006, EN-1201</p><p>Origen: doc 08 · ID interno: EN-1901</p>","<ol><li>Dada la aplicación web, cuando la abro en 360 px, 768 px y 1440 px de ancho, entonces la navegación, las tablas y los formularios son usables sin desbordamiento horizontal ni pérdida de acciones.</li><li>Dado el cliente HTTP, cuando se compila, entonces se genera desde el contrato OpenAPI; un cambio incompatible en el contrato rompe la compilación (AUT-05).</li><li>Dado que abro cualquier pantalla administrativa, cuando mido, entonces LCP ≤ 2,5 s e INP ≤ 200 ms en 4G simulada, verificado por Lighthouse CI como gate de PR.</li><li>Dada una sesión, cuando el token expira, entonces se renueva de forma transparente; si la renovación falla, se redirige al acceso conservando la ruta de retorno.</li><li>Dada la accesibilidad, cuando corre axe en CI sobre las rutas críticas, entonces hay 0 violaciones serias o críticas.</li><li>Dado el tema del tenant, cuando se carga la aplicación, entonces se aplican los tokens del tenant en la primera pintura, sin parpadeo de tema.</li></ol>",1,13,Outfit\Sprint 6,Outfit,EP-19; Fase 2; Habilitador; Nueva 31-ago-2026,New,
User Story,EN-1903 · Sistema de diseño compartido web/móvil,"<p>Como equipo, necesito una única fuente de verdad de tokens de diseño que genere artefactos para web y para Compose, para que las dos plataformas no diverjan.</p><p>Depende de: EN-1901</p><p>Origen: doc 08 · ID interno: EN-1903</p>","<ol><li>Dada la definición de tokens en un único archivo fuente (JSON/W3C Design Tokens), cuando corre la generación, entonces produce variables CSS para web y un Theme de Compose para Android, ambos versionados.</li><li>Dado un token modificado, cuando se genera sin haber ejecutado la generación, entonces CI falla indicando que los artefactos están desactualizados.</li><li>Dado el conjunto de tokens de color, cuando corre la validación, entonces todas las parejas texto/fondo declaradas cumplen WCAG AA y el incumplimiento bloquea el merge.</li><li>Dado un componente del sistema, cuando existe en web, entonces existe su equivalente en Compose con el mismo nombre y la misma API conceptual, verificado por una lista de paridad en CI.</li><li>Dado el catálogo de componentes, cuando se publica, entonces está disponible como Storybook (web) y como catálogo navegable en la app de depuración (Android).</li></ol>",1,8,Outfit\Sprint 6,Outfit,EP-19; Fase 2; Habilitador; Nueva 31-ago-2026,New,
User Story,US-1904 · Aplicación móvil de administración,"<p>Como administrador de tienda, quiero operar mi inventario desde el móvil, para actualizar stock, precios y publicación sin volver al computador.</p><p>Depende de: US-1101, EN-1903</p><p>Origen: doc 08 · ID interno: US-1904</p>","<ol><li>Dado que inicio sesión con un rol administrativo en la app, cuando accedo, entonces veo el módulo de administración con las tiendas y marcas de mi ámbito, y no el módulo de consumidor.</li><li>Dado el módulo, cuando lo uso, entonces puedo: consultar y editar stock, ajustar precio, publicar/despublicar una variante, subir fotos desde la cámara y consultar la ubicación en tienda de un SKU.</li><li>Dado que no tengo conexión, cuando registro un ajuste de stock, entonces queda en cola con estado visible y se sincroniza al recuperar conexión, resolviendo conflictos con la última escritura del servidor y avisando al usuario.</li><li>Dado que mi rol es INVENTORY_OPERATOR, cuando abro el módulo, entonces solo veo acciones de stock y ubicación; las de precio y publicación no aparecen (no basta con deshabilitarlas).</li><li>Dada cualquier acción administrativa desde el móvil, cuando se ejecuta, entonces se audita igual que desde la web, incluyendo el canal de origen.</li><li>Dado que escaneo un código de barras o QR de un producto, cuando la cámara lo reconoce, entonces se abre directamente la ficha de esa variante.</li></ol>",2,13,Outfit\Sprint 9,Outfit,EP-19; Fase 2; Historia; Nueva 31-ago-2026,New,
User Story,US-1905 · Paridad de sesión entre web y aplicación,"<p>Como usuario administrativo, quiero pasar de la web a la aplicación sin volver a autenticarme desde cero, para no perder tiempo entre canales.</p><p>Depende de: EN-1203, EN-1512</p><p>Origen: doc 08 · ID interno: US-1905</p>","<ol><li>Dado que tengo sesión activa en la web, cuando abro la aplicación móvil y elijo continuar sesión, entonces se emite un código de emparejamiento de corta vida (≤ 2 min, un solo uso) que autentica el dispositivo.</li><li>Dado un código de emparejamiento, cuando se usa por segunda vez o después de expirar, entonces se rechaza y el intento se audita.</li><li>Dado que revoco una sesión desde sesiones activas, cuando lo hago, entonces ese dispositivo pierde el acceso en menos de 60 segundos (revocación efectiva del refresh token).</li><li>Dado que mi rol exige MFA, cuando emparejo un dispositivo nuevo, entonces se exige MFA en el dispositivo nuevo aunque la sesión de origen ya lo hubiera superado.</li></ol>",2,5,Outfit\Sprint 18,Outfit,EP-19; Fase 3; Historia; Nueva 31-ago-2026,New,
User Story,US-0410 · Jerarquía organizacional de la empresa,"<p>Como administrador de empresa, quiero modelar mi organización real —marcas, tiendas, secciones y ubicaciones— para que el inventario y los permisos reflejen cómo opero, sea yo una boutique o una cadena.</p><p>Depende de: US-1101, EN-1202</p><p>Origen: doc 08 · ID interno: US-0410</p>","<ol><li>Dada mi empresa, cuando configuro la organización, entonces puedo crear marcas, y dentro de cada marca tiendas/sucursales, y dentro de cada tienda secciones y ubicaciones (piso, sección, percha).</li><li>Dado un negocio pequeño, cuando no creo marcas ni secciones, entonces el sistema funciona con una marca y una tienda implícitas y no me obliga a diligenciar la jerarquía completa.</li><li>Dada una tienda, cuando la creo, entonces registro dirección, horario, contacto, geolocalización y si permite reserva y recogida.</li><li>Dado un usuario con rol STORE_MANAGER asignado a la tienda A, cuando consulta inventario, entonces solo ve el de la tienda A y sus secciones; una petición por la tienda B devuelve 404.</li><li>Dado que intento eliminar una tienda con inventario o reservas activas, cuando lo hago, entonces el sistema lo impide y explica qué debo resolver primero; ofrece archivar como alternativa.</li><li>Dada la jerarquía, cuando consulto el stock de un producto, entonces puedo agregarlo por empresa, por marca o por tienda.</li></ol>",1,8,Outfit\Sprint 3,Outfit,EP-04; Fase 2; Historia; Nueva 31-ago-2026,New,
User Story,US-0411 · Localizador de la prenda en tienda,"<p>Como persona consumidora en una tienda física, quiero saber en qué piso, sección y percha está la prenda, para encontrarla sin preguntar.</p><p>Depende de: US-0410, US-0404</p><p>Origen: doc 08 · ID interno: US-0411</p>","<ol><li>Dado un SKU con stock en una tienda, cuando consulto su disponibilidad, entonces veo su ubicación declarada (piso, sección, percha) si el comercio la registró.</li><li>Dado un SKU sin ubicación registrada, cuando lo consulto, entonces se muestra la tienda y la sección si existe, y se indica que la ubicación exacta no está disponible: nunca se inventa una ubicación.</li><li>Dado que estoy en el kiosco de una tienda, cuando selecciono una prenda, entonces la guía de ubicación se muestra referida a esa tienda física, con un plano o descripción textual.</li><li>Dado que la prenda no está en la tienda actual, cuando la consulto, entonces se sugieren las tiendas más cercanas que sí la tienen, ordenadas por distancia, con su disponibilidad por talla.</li><li>Dado que la ubicación cambia en el sistema del comercio, cuando se sincroniza, entonces la aplicación refleja el cambio en menos de 15 minutos.</li></ol>",2,5,Outfit\Sprint 12,Outfit,EP-04; Fase 2; Historia; Nueva 31-ago-2026,New,
User Story,US-0412 · Importación masiva de catálogo,"<p>Como administrador de tienda, quiero cargar mi catálogo completo desde un archivo, para no capturar cinco mil referencias a mano.</p><p>Depende de: US-1102, US-1104</p><p>Origen: doc 08 · ID interno: US-0412</p>","<ol><li>Dado el módulo de importación, cuando descargo la plantilla, entonces obtengo un CSV/XLSX con las columnas requeridas, sus tipos, sus valores permitidos y una fila de ejemplo.</li><li>Dado un archivo cargado, cuando lo envío, entonces el sistema ejecuta primero una validación en seco y me muestra un informe fila por fila: registros válidos, con advertencia y con error, indicando la columna y la causa.</li><li>Dado un informe con errores, cuando decido continuar, entonces solo se importan las filas válidas y puedo descargar un archivo con las filas rechazadas y su causa, listo para corregir y reenviar.</li><li>Dado un archivo con referencias ya existentes, cuando importo, entonces puedo elegir entre crear solo nuevas, actualizar existentes o reemplazar, y el sistema muestra cuántos registros afectará cada opción antes de ejecutar.</li><li>Dada una importación en curso, cuando el archivo supera las 1.000 filas, entonces el proceso corre en segundo plano, muestra progreso y notifica al terminar; la sesión puede cerrarse sin interrumpirlo.</li><li>Dada una importación terminada, cuando reviso el resultado, entonces existe un identificador de lote que permite revertir la importación completa dentro de las 24 horas siguientes.</li><li>Dado el mismo archivo enviado dos veces por error, cuando se procesa, entonces el sistema detecta el duplicado por huella del contenido y pide confirmación explícita (RN-010).</li><li>Dada cualquier importación, cuando termina, entonces queda auditada con actor, lote, conteos y resultado.</li></ol>",1,13,Outfit\Sprint 7,Outfit,EP-04; Fase 2; Historia; Nueva 31-ago-2026,New,
User Story,US-0413 · Taxonomía y atributos configurables por empresa,"<p>Como administrador de empresa, quiero definir mis propias categorías, colores, materiales, referencias y atributos, para que el catálogo hable el lenguaje de mi negocio.</p><p>Depende de: US-1102</p><p>Origen: doc 08 · ID interno: US-0413</p>","<ol><li>Dada la configuración de catálogo, cuando la abro, entonces puedo gestionar categorías (con jerarquía de hasta 3 niveles), paleta de colores comerciales con su valor hexadecimal, materiales/telas y temporadas.</li><li>Dado un atributo personalizado, cuando lo creo, entonces defino su nombre, tipo (texto, número, lista, booleano), si es obligatorio y si es filtrable en el catálogo del consumidor.</li><li>Dado un color comercial (p. ej. ""azul petróleo""), cuando lo defino, entonces lo asocio a un color canónico de la plataforma para que la búsqueda por color funcione entre marcas distintas.</li><li>Dado que intento eliminar una categoría o atributo en uso, cuando lo hago, entonces el sistema lo impide indicando cuántos productos lo usan y ofrece reasignar antes de eliminar.</li><li>Dada la taxonomía de un tenant, cuando otro tenant consulta, entonces no puede verla ni usarla (RN-009).</li><li>Dado que no configuro nada, cuando creo un producto, entonces uso la taxonomía base de la plataforma sin fricción.</li></ol>",1,8,Outfit\Sprint 7,Outfit,EP-04; Fase 2; Historia; Nueva 31-ago-2026,New,
User Story,US-1306 · Embudo prueba → compra,"<p>Como administrador de empresa, quiero ver qué prendas se prueban y cuáles terminan en compra, desglosado por talla, color y tienda, para saber dónde estoy perdiendo la venta.</p><p>Depende de: EN-1302, US-1303</p><p>Origen: doc 08 · ID interno: US-1306</p>","<ol><li>Dado el tablero, cuando lo abro, entonces veo el embudo impresión → vista de detalle → prueba virtual → favorito/carrito → acción comercial con conteos y tasas de paso entre etapas.</li><li>Dado el embudo, cuando aplico un desglose, entonces puedo segmentarlo por producto, variante, talla, color, categoría, marca, tienda y rango de fechas.</li><li>Dada una variante concreta, cuando la abro, entonces veo su tasa de conversión prueba → compra comparada con la mediana de su categoría, con la diferencia señalada.</li><li>Dados los datos mostrados, cuando corresponden a un segmento con menos de 30 usuarios distintos, entonces el sistema oculta el detalle y muestra solo el agregado, para no permitir reidentificación.</li><li>Dado el tablero, cuando exporto, entonces obtengo CSV con los datos agregados visibles y la exportación queda auditada.</li><li>Dado que soy STORE_MANAGER, cuando abro el tablero, entonces solo veo datos de mis tiendas.</li></ol>",1,8,Outfit\Sprint 19,Outfit,EP-13; Fase 3; Historia; Nueva 31-ago-2026,New,
User Story,"US-1307 · Prendas más vistas, más probadas y peor convertidas","<p>Como administrador de empresa, quiero rankings de interés y de conversión, para decidir qué reponer, qué destacar y qué revisar.</p><p>Depende de: US-1306</p><p>Origen: doc 08 · ID interno: US-1307</p>","<ol><li>Dado el módulo de rankings, cuando lo abro, entonces veo tres listas: más vistas, más probadas y mayor brecha prueba-compra, cada una con su métrica y su variación frente al período anterior.</li><li>Dada la lista de mayor brecha, cuando la ordeno, entonces prioriza productos con volumen suficiente de pruebas (umbral configurable) para evitar ruido de cola larga.</li><li>Dado un producto del ranking, cuando lo abro, entonces veo su desglose por talla y color y las señales asociadas (stock agotado en la talla más probada, precio por encima de la categoría, activo de baja calidad).</li><li>Dado el período, cuando lo cambio (7, 30, 90 días), entonces todos los rankings se recalculan de forma coherente.</li><li>Dado que un producto se despublicó en el período, cuando aparece en el ranking, entonces se marca como despublicado para no inducir a error.</li></ol>",1,5,Outfit\Sprint 19,Outfit,EP-13; Fase 3; Historia; Nueva 31-ago-2026,New,
User Story,EN-1308 · Modelo predictivo de conversión y demanda,"<p>Como equipo de datos, necesito un modelo que estime la probabilidad de que una prueba virtual termine en compra y proyecte la demanda por SKU y talla, para alimentar reposición y ranking.</p><p>Depende de: EN-1302, US-1306</p><p>Origen: doc 08 · ID interno: EN-1308</p>","<ol><li>Dado el histórico de eventos, cuando se entrena el modelo, entonces se usan únicamente datos agregados o seudonimizados, y ninguna medida corporal individual identificable entra al conjunto de entrenamiento.</li><li>Dado el modelo entrenado, cuando se evalúa contra un conjunto de prueba temporalmente posterior (no aleatorio), entonces supera de forma medible a la línea base (tasa histórica de conversión de la categoría); el umbral concreto se fija en el primer entrenamiento y queda registrado.</li><li>Dado el modelo en producción, cuando emite una predicción, entonces registra versión de modelo, versión de características y marca de tiempo (RN-015).</li><li>Dado que el rendimiento del modelo se degrada por debajo del umbral durante dos períodos consecutivos, cuando se detecta, entonces se genera alerta y el sistema vuelve a la línea base determinista automáticamente.</li><li>Dado un tenant nuevo sin histórico, cuando se solicita una predicción, entonces se usa el modelo global de la categoría y se marca la predicción como baja confianza.</li><li>Dado el desempeño del modelo, cuando se evalúa, entonces se reportan métricas desagregadas por categoría y por tienda para detectar sesgos de segmento.</li></ol>",2,13,Outfit\Sprint 20,Outfit,EP-13; Fase 3; Habilitador; Nueva 31-ago-2026,New,
User Story,US-1309 · Alertas de anomalía prueba-compra,"<p>Como administrador de empresa, quiero que el sistema me avise cuando una prenda se prueba mucho y se compra poco, para corregir la causa antes de perder la temporada.</p><p>Depende de: US-1306, EN-1308</p><p>Origen: doc 08 · ID interno: US-1309</p>","<ol><li>Dado el motor de anomalías, cuando una variante supera un volumen mínimo de pruebas y su conversión cae significativamente por debajo de la de su categoría, entonces se genera una alerta.</li><li>Dada una alerta, cuando la abro, entonces incluye causas candidatas ordenadas: talla más probada sin stock, precio por encima de la mediana de la categoría, activo visual de baja calidad, tabla de tallas inconsistente, o devoluciones altas del mismo producto.</li><li>Dada una causa candidata, cuando la selecciono, entonces me lleva directamente a la pantalla donde puedo corregirla (stock, precio, activos, tabla de tallas).</li><li>Dada una alerta, cuando la marco como revisada o descartada, entonces no vuelve a generarse para esa variante durante el período configurado.</li><li>Dadas las alertas, cuando configuro notificaciones, entonces puedo elegir recibirlas por correo diaria o semanalmente, agrupadas, nunca una por evento.</li></ol>",2,5,Outfit\Sprint 19,Outfit,EP-13; Fase 3; Historia; Nueva 31-ago-2026,New,
User Story,US-1310 · Predicción de curva de tallas faltante,"<p>Como administrador de empresa, quiero saber qué tallas debería tener y no tengo, para comprar mejor la próxima temporada.</p><p>Depende de: EN-1308, US-1304</p><p>Origen: doc 08 · ID interno: US-1310</p>","<ol><li>Dado un producto o categoría, cuando abro el análisis de curva de tallas, entonces veo la distribución de demanda estimada por talla (derivada de pruebas, búsquedas y perfiles corporales agregados) frente a la distribución de stock real.</li><li>Dada la comparación, cuando existe una brecha, entonces se cuantifica en unidades estimadas y en venta potencial perdida, con su intervalo de confianza.</li><li>Dada una talla con demanda alta y stock cero de forma sostenida, cuando se detecta, entonces se marca como quiebre recurrente y se prioriza en el informe.</li><li>Dado el análisis, cuando lo genero por tienda, entonces refleja las diferencias de curva entre tiendas (una sucursal puede tener distribución distinta a otra).</li><li>Dados los datos de origen, cuando se calculan, entonces provienen de agregados sin medidas individuales identificables (mínimo 30 usuarios por celda).</li><li>Dado el resultado, cuando lo exporto, entonces obtengo un archivo apto para pasar a compras, con SKU, talla, demanda estimada y stock actual.</li></ol>",2,8,Outfit\Sprint 20,Outfit,EP-13; Fase 3; Historia; Nueva 31-ago-2026,New,
User Story,EN-1510 · Defensa contra fuerza bruta y credential stuffing,"<p>Como responsable de seguridad, necesito que ningún endpoint de autenticación sea vulnerable a adivinación de credenciales, para proteger las cuentas sin castigar a los usuarios legítimos.</p><p>Depende de: US-0102, EN-1502</p><p>Origen: doc 08 · ID interno: EN-1510</p>","<ol><li>Dado un intento fallido de acceso, cuando se repite sobre la misma cuenta, entonces se aplica retroceso exponencial creciente por cuenta (p. ej. 0 s, 1 s, 2 s, 4 s, 8 s… hasta un tope), independientemente de la IP de origen.</li><li>Dados 10 intentos fallidos sobre una cuenta en 15 minutos, cuando se supera el umbral, entonces la cuenta queda temporalmente bloqueada 15 minutos, se notifica al titular por correo con la IP y el momento, y se ofrece recuperación segura.</li><li>Dados intentos fallidos distribuidos desde muchas IP contra muchas cuentas (patrón de credential stuffing), cuando se detecta, entonces se activa un desafío adicional (prueba de trabajo o CAPTCHA) solo a partir del umbral, nunca en el primer intento de un usuario legítimo.</li><li>Dado un intento de acceso, cuando la respuesta se construye, entonces el mensaje y el tiempo de respuesta son indistinguibles entre ""usuario no existe"" y ""contraseña incorrecta"" (mitigación de enumeración de usuarios), verificado por prueba automatizada de tiempos.</li><li>Dada una contraseña propuesta en registro o cambio, cuando se valida, entonces se rechaza si aparece en una lista de contraseñas filtradas conocidas (verificación con k-anonimato, sin enviar la contraseña).</li><li>Dados los endpoints de recuperación de contraseña, verificación de correo, reenvío de código y MFA, cuando se invocan, entonces todos tienen límite de tasa propio por cuenta, por IP y global.</li><li>Dado un acceso exitoso desde un dispositivo o ubicación no vistos antes, cuando ocurre, entonces se notifica al titular y se ofrece revocar la sesión desde el correo.</li><li>Dado cualquiera de estos eventos, cuando ocurre, entonces se registra en el log de seguridad con severidad y alimenta las alertas de US-1803.</li><li>Dada la suite de pruebas de seguridad, cuando corre en CI, entonces incluye un caso por cada uno de los criterios anteriores y bloquea el merge si alguno falla.</li></ol>",1,8,Outfit\Sprint 1,Outfit,EP-15; Fase 1; Habilitador; Nueva 31-ago-2026,New,
